cge,run,chamber,cycle,Evo,EvoRep,Sex,TechRep,co2,o2,RER,FlyDead,FlyNum,NetWeight
hotcge,8,10,16,Hot,H3,Female,B,49.791932565852,52.4689042454535,0.94897984400287,0,28,11.2
hotcge,8,12,2,Cold,C2,Female,C,46.308995464635,47.9363447606513,0.966051869325004,0,27,10.9
hotcge,8,12,3,Cold,C2,Female,C,45.25748777547,46.4678876865405,0.97395190590036,0,27,10.9
hotcge,8,12,4,Cold,C2,Female,C,44.611590005568,45.5960133425115,0.978409881373869,0,27,10.9
hotcge,8,12,5,Cold,C2,Female,C,45.21087419742,48.3064299756,0.935918349177458,0,27,10.9
hotcge,8,12,6,Cold,C2,Female,C,45.772563008151,47.601415342782,0.961579874853273,0,27,10.9
hotcge,8,12,7,Cold,C2,Female,C,45.016998282942,46.916926573944,0.959504417067738,0,27,10.9
hotcge,8,12,8,Cold,C2,Female,C,43.634657549466,46.776418584984,0.932834510837763,0,27,10.9
hotcge,8,12,9,Cold,C2,Female,C,43.697455430265,46.7752573790775,0.934200213504561,0,27,10.9
hotcge,8,12,10,Cold,C2,Female,C,43.270638371454,46.4475600413175,0.931601968606371,0,27,10.9
hotcge,8,12,11,Cold,C2,Female,C,42.886973166687,45.4858988339003,0.942863046925736,0,27,10.9
hotcge,8,12,12,Cold,C2,Female,C,43.191476820282,45.1684235321805,0.956231664572264,0,27,10.9
hotcge,8,12,13,Cold,C2,Female,C,43.11528900417,45.548952567219,0.946570372623662,0,27,10.9
hotcge,8,12,14,Cold,C2,Female,C,43.672091542065,45.528499027593,0.959225374761358,0,27,10.9
hotcge,8,12,15,Cold,C2,Female,C,44.979033927924,47.305086732999,0.950828695903175,0,27,10.9
hotcge,8,12,16,Cold,C2,Female,C,44.523387253608,46.344265704252,0.960709735649626,0,27,10.9
hotcge,10,3,2,Ancestral,A2,Male,A,25.251110699508,25.7844693036015,0.979314734082233,0,30,8.2
hotcge,10,3,3,Ancestral,A2,Male,A,25.50093586968,26.579497667832,0.959421287353472,0,30,8.2
hotcge,10,3,4,Ancestral,A2,Male,A,30.262566463164,31.178047333464,0.970637004283543,0,30,8.2
hotcge,10,3,5,Ancestral,A2,Male,A,32.571122894478,32.5289449650105,1.00129662765002,0,30,8.2
hotcge,10,3,6,Ancestral,A2,Male,A,30.78236595618,31.122319246425,0.989076865141275,0,30,8.2
hotcge,10,3,7,Ancestral,A2,Male,A,20.844399778563,22.0860182142105,0.94378260383537,0,30,8.2
hotcge,10,3,8,Ancestral,A2,Male,A,18.61297915719,19.054247518845,0.976841470059703,0,30,8.2
hotcge,10,3,9,Ancestral,A2,Male,A,19.3490608687824,21.042274433418,0.919532768665608,0,30,8.2
hotcge,10,3,10,Ancestral,A2,Male,A,18.7743704528772,20.4935109171765,0.916112935882625,0,30,8.2
hotcge,10,3,11,Ancestral,A2,Male,A,19.1981699653359,20.6301807049538,0.930586611911063,0,30,8.2
hotcge,10,3,12,Ancestral,A2,Male,A,22.9111437513024,23.768695754991,0.963920948270436,0,30,8.2
hotcge,10,3,13,Ancestral,A2,Male,A,23.85707853375,25.317987467013,0.942297588417467,0,30,8.2
hotcge,10,3,14,Ancestral,A2,Male,A,26.190104846082,26.5466653208715,0.986568539947307,0,30,8.2
hotcge,10,3,15,Ancestral,A2,Male,A,23.5037415563964,23.6559640584735,0.993565153307604,0,30,8.2
hotcge,10,6,2,Cold,C3,Female,A,49.70654295489,50.4087973386825,0.986068812967819,0,28,11.7
hotcge,10,6,3,Cold,C3,Female,A,49.970270171484,50.2716907615905,0.994004168438735,0,28,11.7
hotcge,10,6,4,Cold,C3,Female,A,48.83254542516,50.59507006776,0.965164103138121,0,28,11.7
hotcge,10,6,5,Cold,C3,Female,A,48.896519769405,50.260819698936,0.972855597308138,0,28,11.7
hotcge,10,6,6,Cold,C3,Female,A,47.5422511683,48.952072386645,0.971199968671201,0,28,11.7
hotcge,10,6,7,Cold,C3,Female,A,47.214460941375,49.1993659189988,0.959655882945897,0,28,11.7
hotcge,10,6,8,Cold,C3,Female,A,46.251712688586,48.2235072758513,0.959111340119123,0,28,11.7
hotcge,10,6,9,Cold,C3,Female,A,46.573400430492,48.566273993094,0.958965895491892,0,28,11.7
hotcge,10,6,10,Cold,C3,Female,A,46.273582267332,47.861699941422,0.966818611206169,0,28,11.7
hotcge,10,6,11,Cold,C3,Female,A,45.269732277696,48.441594124728,0.93452193503655,0,28,11.7
hotcge,10,6,12,Cold,C3,Female,A,45.0723881388,47.953700701818,0.939914698535274,0,28,11.7
hotcge,10,6,13,Cold,C3,Female,A,48.428648401665,49.1012270903145,0.986302202032296,0,28,11.7
hotcge,10,6,14,Cold,C3,Female,A,48.006466906422,50.7040081704158,0.946798263858602,0,28,11.7
hotcge,10,6,15,Cold,C3,Female,A,48.6331322826,50.4173946869033,0.964610182351078,0,28,11.7
hotcge,10,7,2,Cold,C2,Female,B,47.59876517319,50.6053257491655,0.940588060022021,0,29,11.1
hotcge,10,7,3,Cold,C2,Female,B,47.214913136175,49.33861379115,0.956956620954845,0,29,11.1
hotcge,10,7,4,Cold,C2,Female,B,46.346854766772,48.248875868835,0.960578955098692,0,29,11.1
hotcge,10,7,5,Cold,C2,Female,B,46.997068378548,48.498450260943,0.969042683336954,0,29,11.1
hotcge,10,7,6,Cold,C2,Female,B,47.532115934406,48.2736568749615,0.98463880740429,0,29,11.1
hotcge,10,7,7,Cold,C2,Female,B,46.417735749,47.47490447475,0.977732051544995,0,29,11.1
hotcge,10,7,8,Cold,C2,Female,B,46.49493988755,49.3496427339878,0.942153525572097,0,29,11.1
hotcge,10,7,9,Cold,C2,Female,B,46.087264503072,47.798700066351,0.964194934989795,0,29,11.1
hotcge,10,7,10,Cold,C2,Female,B,47.076720034452,47.611915963425,0.988759202016064,0,29,11.1
hotcge,10,7,11,Cold,C2,Female,B,46.582876158336,48.384646271136,0.962761531773875,0,29,11.1
hotcge,10,7,12,Cold,C2,Female,B,47.10445840239,48.0628178650965,0.980060273091011,0,29,11.1
hotcge,10,7,13,Cold,C2,Female,B,46.572140991744,48.000903955776,0.970234665469043,0,29,11.1
hotcge,10,7,14,Cold,C2,Female,B,46.212360534648,47.196953556984,0.979138631879127,0,29,11.1
hotcge,10,7,15,Cold,C2,Female,B,47.829958892028,48.831725348046,0.979485335632154,0,29,11.1
hotcge,10,9,2,Ancestral,A3,Male,B,19.9161808310664,20.004835921479,0.99556831704291,0,27,6.7
hotcge,10,9,3,Ancestral,A3,Male,B,20.823783987546,22.431266506101,0.92833741607422,0,27,6.7
hotcge,10,9,4,Ancestral,A3,Male,B,20.9697591346392,21.535190227818,0.973743854259137,0,27,6.7
hotcge,10,9,5,Ancestral,A3,Male,B,21.4808471914455,21.8549949996,0.982880444119921,0,27,6.7
hotcge,10,9,6,Ancestral,A3,Male,B,18.2461575610371,18.3051295146263,0.996778391895997,0,27,6.7
hotcge,10,9,7,Ancestral,A3,Male,B,17.674331970303,16.9885294652025,1.04036856200563,0,27,6.7
hotcge,10,9,8,Ancestral,A3,Male,B,20.494240563306,19.722916736133,1.03910799997243,0,27,6.7
hotcge,10,9,9,Ancestral,A3,Male,B,16.00020580041,16.2333752052225,0.985636418682821,0,27,6.7
hotcge,10,9,10,Ancestral,A3,Male,B,16.9815292357728,18.860795158032,0.900361256961168,0,27,6.7
hotcge,10,9,11,Ancestral,A3,Male,B,16.282037846148,17.1224889393,0.950915366560817,0,27,6.7
hotcge,10,9,12,Ancestral,A3,Male,B,17.708222870613,20.21043451779,0.876192090527571,0,27,6.7
hotcge,10,9,13,Ancestral,A3,Male,B,17.8984967320008,20.15837595036,0.887893785495213,0,27,6.7
hotcge,10,9,14,Ancestral,A3,Male,B,19.0806546127266,19.8192445774538,0.962733697450438,0,27,6.7
hotcge,10,9,15,Ancestral,A3,Male,B,17.8115850799056,20.843217872046,0.854550635571185,0,27,6.7
hotcge,10,10,2,Hot,H2,Female,C,45.364181089125,46.6632254406563,0.972161282481784,0,30,12.5
hotcge,10,10,3,Hot,H2,Female,C,45.957955478958,47.397214824051,0.969634094525684,0,30,12.5
hotcge,10,10,4,Hot,H2,Female,C,45.661963021608,47.741367384204,0.956444390336335,0,30,12.5
hotcge,10,10,5,Hot,H2,Female,C,45.186193520748,46.7993699666415,0.965529953778366,0,30,12.5
hotcge,10,10,6,Hot,H2,Female,C,45.126044298144,47.413030140726,0.951764613318448,0,30,12.5
hotcge,10,10,7,Hot,H2,Female,C,46.33447975398,47.191294639269,0.981843793609849,0,30,12.5
hotcge,10,10,8,Hot,H2,Female,C,45.365208968427,47.4835374973028,0.9553881483873,0,30,12.5
hotcge,10,10,9,Hot,H2,Female,C,47.237613371568,49.897421837544,0.946694471016242,0,30,12.5
hotcge,10,10,10,Hot,H2,Female,C,46.534625127624,49.6615715893695,0.937034887103435,0,30,12.5
hotcge,10,10,11,Hot,H2,Female,C,46.803564545766,48.406996117704,0.96687603651259,0,30,12.5
hotcge,10,10,12,Hot,H2,Female,C,47.206330775166,49.744688549232,0.948972285321401,0,30,12.5
hotcge,10,10,13,Hot,H2,Female,C,48.641544171504,50.039298739242,0.97206686338628,0,30,12.5
hotcge,10,10,14,Hot,H2,Female,C,48.48442576584,49.3962160946775,0.981541292007269,0,30,12.5
hotcge,10,10,15,Hot,H2,Female,C,48.814326727518,50.533944295395,0.965971040023612,0,30,12.5
hotcge,10,13,2,Ancestral,A2,Female,A,44.645640309375,45.6415927078125,0.978178842162381,0,29,12.1
hotcge,10,13,3,Ancestral,A2,Female,A,42.796515304515,43.6672812554775,0.980059075675721,0,29,12.1
hotcge,10,13,4,Ancestral,A2,Female,A,43.128570907872,44.785408549032,0.963004967581215,0,29,12.1
hotcge,10,13,5,Ancestral,A2,Female,A,42.886808756505,43.598301041691,0.983680733694058,0,29,12.1
hotcge,10,13,6,Ancestral,A2,Female,A,43.258195525398,42.769673644404,1.01142215591953,0,29,12.1
hotcge,10,13,7,Ancestral,A2,Female,A,41.793823455318,42.6119000079382,0.9808016879682,0,29,12.1
hotcge,10,13,8,Ancestral,A2,Female,A,42.907374009822,44.2899689575245,0.968783113191421,0,29,12.1
hotcge,10,13,9,Ancestral,A2,Female,A,43.612821864357,43.41381830247,1.00458387604842,0,29,12.1
hotcge,10,13,10,Ancestral,A2,Female,A,45.151921836576,45.6577478037675,0.988921355267774,0,29,12.1
hotcge,10,13,11,Ancestral,A2,Female,A,44.878200469146,45.054179141004,0.996094065518156,0,29,12.1
hotcge,10,13,12,Ancestral,A2,Female,A,45.922082129082,46.792724432445,0.981393639418881,0,29,12.1
hotcge,10,13,13,Ancestral,A2,Female,A,46.203763509072,46.809222869916,0.987065383193253,0,29,12.1
hotcge,10,13,14,Ancestral,A2,Female,A,45.741114401376,46.037034944184,0.993572119855964,0,29,12.1
hotcge,10,13,15,Ancestral,A2,Female,A,46.805373583056,46.227015368556,1.01251126013412,0,29,12.1
hotcge,11,7,2,Cold,C3,Male,C,37.26988023339,37.535044453305,0.992935555991019,1,30,7.6
hotcge,11,7,3,Cold,C3,Male,C,31.047790313568,33.986869526148,0.913523097197322,1,30,7.6
hotcge,11,7,4,Cold,C3,Male,C,28.750263255168,31.3693676187938,0.916507581681162,1,30,7.6
hotcge,11,7,5,Cold,C3,Male,C,28.567910075049,31.357290670272,0.911045229495307,1,30,7.6
hotcge,11,7,6,Cold,C3,Male,C,26.603886966456,28.186723645146,0.943844602209999,1,30,7.6
hotcge,11,7,7,Cold,C3,Male,C,22.7131652578311,24.1877581265625,0.939035570762053,1,30,7.6
hotcge,11,7,8,Cold,C3,Male,C,20.943846997416,20.37242049948,1.02804902333282,1,30,7.6
hotcge,11,7,9,Cold,C3,Male,C,20.9306593140822,23.04963104112,0.908069169382468,1,30,7.6
hotcge,11,7,10,Cold,C3,Male,C,21.904420243275,24.0089608996875,0.912343534349298,1,30,7.6
hotcge,11,7,11,Cold,C3,Male,C,22.8661220338248,24.6092728141695,0.929166912264834,1,30,7.6
hotcge,11,7,12,Cold,C3,Male,C,22.7001333924561,24.4728166302008,0.927565213905249,1,30,7.6
hotcge,11,7,13,Cold,C3,Male,C,23.1420491998644,24.23791894017,0.954786970654919,1,30,7.6
hotcge,11,10,2,Hot,H3,Male,A,23.7782842882464,26.584166148537,0.894452891822412,0,28,7.4
hotcge,11,10,3,Hot,H3,Male,A,31.331036955348,34.932059402271,0.896913537061921,0,28,7.4
hotcge,11,10,4,Hot,H3,Male,A,19.709917832106,22.028403394935,0.894750176793926,0,28,7.4
hotcge,11,10,5,Hot,H3,Male,A,18.0288332429016,20.240553226533,0.890728284010928,0,28,7.4
hotcge,11,10,6,Hot,H3,Male,A,16.9224501734235,18.9070412830335,0.895034284851808,0,28,7.4
hotcge,11,10,7,Hot,H3,Male,A,18.5812506970902,20.623618690101,0.900969464976042,0,28,7.4
hotcge,11,10,8,Hot,H3,Male,A,19.4177648814072,21.832921936584,0.889380035242563,0,28,7.4
hotcge,11,10,9,Hot,H3,Male,A,22.8610561265283,25.575088100472,0.893879858271393,0,28,7.4
hotcge,11,10,10,Hot,H3,Male,A,20.70912317913,23.314778934975,0.888240168902644,0,28,7.4
hotcge,11,10,11,Hot,H3,Male,A,21.9946725078588,24.244933836249,0.907186328344365,0,28,7.4
hotcge,11,10,12,Hot,H3,Male,A,22.741870496571,24.089329311867,0.94406407925055,0,28,7.4
hotcge,11,10,13,Hot,H3,Male,A,22.5014043752304,24.503216955084,0.918304091110851,0,28,7.4
hotcge,11,12,2,Hot,H4,Female,C,46.539377521446,49.677732454737,0.936825720937435,0,30,11.3
hotcge,11,12,3,Hot,H4,Female,C,44.675593434,47.39483344125,0.94262581362121,0,30,11.3
hotcge,11,12,4,Hot,H4,Female,C,43.645408081032,46.971667207428,0.929185840653533,0,30,11.3
hotcge,11,12,5,Hot,H4,Female,C,43.592832126759,47.9618524984065,0.90890634652211,0,30,11.3
hotcge,11,12,6,Hot,H4,Female,C,43.057031017194,46.3364566375163,0.929225800626562,0,30,11.3
hotcge,11,12,7,Hot,H4,Female,C,44.350363475637,48.4964013880313,0.914508338892595,0,30,11.3
hotcge,11,12,8,Hot,H4,Female,C,44.66886404838,48.8617540437,0.914188713086926,0,30,11.3
hotcge,11,12,9,Hot,H4,Female,C,44.330348197317,47.0251183063432,0.942695091345198,0,30,11.3
hotcge,11,12,10,Hot,H4,Female,C,44.65800279,46.82640495135,0.953692747423108,0,30,11.3
hotcge,11,12,11,Hot,H4,Female,C,45.583682008032,48.6510669036,0.936951333428188,0,30,11.3
hotcge,11,12,12,Hot,H4,Female,C,44.89727086776,47.71957338408,0.940856501511358,0,30,11.3
hotcge,11,12,13,Hot,H4,Female,C,47.292231117264,51.484745973486,0.918567824761511,0,30,11.3
hotcge,11,14,2,Ancestral,A1,Male,C,31.6839403008,34.08823954917,0.929468365624984,0,28,7.1
hotcge,11,14,3,Ancestral,A1,Male,C,29.299051844175,29.4035335163258,0.996446628698801,0,28,7.1
hotcge,11,14,4,Ancestral,A1,Male,C,19.824073613064,20.84187862998,0.951165389887074,0,28,7.1
hotcge,11,14,5,Ancestral,A1,Male,C,18.5841771106464,19.683564761256,0.944146923387903,0,28,7.1
hotcge,11,14,6,Ancestral,A1,Male,C,16.6390100949306,17.9403183799515,0.927464593578499,0,28,7.1
hotcge,11,14,7,Ancestral,A1,Male,C,15.5934378602928,18.124969763727,0.860329041293052,0,28,7.1
hotcge,11,14,8,Ancestral,A1,Male,C,15.4835998603272,18.6898546233,0.828449454123861,0,28,7.1
hotcge,11,14,9,Ancestral,A1,Male,C,14.1286005035604,16.2802199504587,0.867838428875912,0,28,7.1
hotcge,11,14,10,Ancestral,A1,Male,C,15.5770426820106,17.1928456356982,0.906018876227639,0,28,7.1
hotcge,11,14,11,Ancestral,A1,Male,C,17.2054000014165,20.397596516307,0.843501340349659,0,28,7.1
hotcge,11,14,12,Ancestral,A1,Male,C,16.826342205447,19.5699388499715,0.859805558639827,0,28,7.1
hotcge,11,14,13,Ancestral,A1,Male,C,19.0860630338454,20.337386522148,0.9384717654385,0,28,7.1
hotcge,12,1,2,Hot,H3,Female,C,45.159368841315,47.9659673520923,0.941487711689925,0,30,12.2
hotcge,12,1,3,Hot,H3,Female,C,46.10953401408,49.91382927072,0.923782740931246,0,30,12.2
hotcge,12,1,4,Hot,H3,Female,C,45.101769466617,47.305820497329,0.953408459941278,0,30,12.2
hotcge,12,5,2,Ancestral,A1,Female,C,38.882842293456,40.4253147174345,0.961843898192009,0,30,12.3
hotcge,12,5,3,Ancestral,A1,Female,C,42.262134299154,43.9284840243975,0.96206676004758,0,30,12.3
hotcge,12,5,4,Ancestral,A1,Female,C,37.226161530495,38.3044908791738,0.971848487633469,0,30,12.3
hotcge,12,7,2,Ancestral,A1,Female,B,36.47411526969,38.7455946841687,0.941374511528484,0,30,12.4
hotcge,12,7,3,Ancestral,A1,Female,B,39.95452679052,42.8771103759165,0.931838140215763,0,30,12.4
hotcge,12,7,4,Ancestral,A1,Female,B,34.99411427778,37.8461348440763,0.924641695167911,0,30,12.4
hotcge,12,9,2,Cold,C4,Male,C,33.0900061272,37.231250749968,0.888769661524961,0,29,7.7
hotcge,12,9,3,Cold,C4,Male,C,23.250595217964,26.1637824313793,0.888655731599367,0,29,7.7
hotcge,12,9,4,Cold,C4,Male,C,21.3734984922492,23.63023411788,0.904497957389122,0,29,7.7
hotcge,12,11,2,Ancestral,A2,Female,B,39.77756162922,40.81106978697,0.97467578862439,0,27,11.1
hotcge,12,11,3,Ancestral,A2,Female,B,39.010328212842,39.989388446109,0.975516999101239,0,27,11.1
hotcge,12,11,4,Ancestral,A2,Female,B,36.703307085207,37.9396368644662,0.967413241627065,0,27,11.1
hotcge,12,12,2,Cold,C4,Female,C,42.478638379536,44.784066436977,0.948521243360396,0,29,10.9
hotcge,12,12,3,Cold,C4,Female,C,41.339713653654,43.863470995605,0.942463346272713,0,29,10.9
hotcge,12,12,4,Cold,C4,Female,C,39.024153699861,41.6904940662705,0.936044404698799,0,29,10.9
hotcge,12,14,2,Cold,C4,Male,B,30.909090001356,34.303990398867,0.901034825452169,0,30,7.6
hotcge,12,14,3,Cold,C4,Male,B,24.80008258728,26.9485688839185,0.920274567978242,0,30,7.6
hotcge,12,14,4,Cold,C4,Male,B,22.214243302947,24.812581027059,0.895281441246341,0,30,7.6
