Sample,Evo,EvoRep,TechRep,ColDay,Red_Nr,White_Nr,cge,Cumulative_Red_Nr,Cumulative_White_Nr,ratio
Hot.1.B,Hot,H1,B,47,5,2,coldcge,89,4,95.6989247311828
Hot.1.B,Hot,H1,B,51,2,1,coldcge,91,5,94.7916666666667
Hot.1.C,Hot,H1,C,1,0,0,coldcge,0,0,
Hot.1.C,Hot,H1,C,3,0,0,coldcge,0,0,
Hot.1.C,Hot,H1,C,5,0,0,coldcge,0,0,
Hot.1.C,Hot,H1,C,7,0,0,coldcge,0,0,
Hot.1.C,Hot,H1,C,9,0,0,coldcge,0,0,
Hot.1.C,Hot,H1,C,11,0,0,coldcge,0,0,
Hot.1.C,Hot,H1,C,13,0,0,coldcge,0,0,
Hot.1.C,Hot,H1,C,15,0,0,coldcge,0,0,
Hot.1.C,Hot,H1,C,17,0,0,coldcge,0,0,
Hot.1.C,Hot,H1,C,19,0,0,coldcge,0,0,
Hot.1.C,Hot,H1,C,21,17,0,coldcge,17,0,100
Hot.1.C,Hot,H1,C,23,9,0,coldcge,26,0,100
Hot.1.C,Hot,H1,C,25,11,0,coldcge,37,0,100
Hot.1.C,Hot,H1,C,27,5,0,coldcge,42,0,100
Hot.1.C,Hot,H1,C,29,1,0,coldcge,43,0,100
Hot.1.C,Hot,H1,C,31,3,0,coldcge,46,0,100
Hot.1.C,Hot,H1,C,33,7,0,coldcge,53,0,100
Hot.1.C,Hot,H1,C,35,2,0,coldcge,55,0,100
Hot.1.C,Hot,H1,C,37,4,0,coldcge,59,0,100
Hot.1.C,Hot,H1,C,39,1,1,coldcge,60,1,98.3606557377049
Hot.1.C,Hot,H1,C,41,3,0,coldcge,63,1,98.4375
Hot.1.C,Hot,H1,C,43,0,1,coldcge,63,2,96.9230769230769
Hot.1.C,Hot,H1,C,47,0,1,coldcge,63,3,95.4545454545454
Hot.1.C,Hot,H1,C,51,0,1,coldcge,63,4,94.0298507462687
Hot.1.D,Hot,H1,D,1,0,0,coldcge,0,0,
Hot.1.D,Hot,H1,D,3,0,0,coldcge,0,0,
Hot.1.D,Hot,H1,D,5,0,0,coldcge,0,0,
Hot.1.D,Hot,H1,D,7,0,0,coldcge,0,0,
Hot.1.D,Hot,H1,D,9,0,0,coldcge,0,0,
Hot.1.D,Hot,H1,D,11,0,0,coldcge,0,0,
Hot.1.D,Hot,H1,D,13,0,0,coldcge,0,0,
Hot.1.D,Hot,H1,D,15,0,0,coldcge,0,0,
Hot.1.D,Hot,H1,D,17,0,0,coldcge,0,0,
Hot.1.D,Hot,H1,D,19,0,0,coldcge,0,0,
Hot.1.D,Hot,H1,D,21,15,0,coldcge,15,0,100
Hot.1.D,Hot,H1,D,23,17,0,coldcge,32,0,100
Hot.1.D,Hot,H1,D,25,4,0,coldcge,36,0,100
Hot.1.D,Hot,H1,D,27,4,0,coldcge,40,0,100
Hot.1.D,Hot,H1,D,29,5,0,coldcge,45,0,100
Hot.1.D,Hot,H1,D,31,4,0,coldcge,49,0,100
Hot.1.D,Hot,H1,D,33,3,0,coldcge,52,0,100
Hot.1.D,Hot,H1,D,35,4,0,coldcge,56,0,100
Hot.1.D,Hot,H1,D,37,1,0,coldcge,57,0,100
Hot.1.D,Hot,H1,D,39,0,0,coldcge,57,0,100
Hot.1.D,Hot,H1,D,41,3,0,coldcge,60,0,100
Hot.1.D,Hot,H1,D,43,0,1,coldcge,60,1,98.3606557377049
Hot.1.D,Hot,H1,D,47,0,4,coldcge,60,5,92.3076923076923
Hot.1.D,Hot,H1,D,51,1,5,coldcge,61,10,85.9154929577465
Hot.1.E,Hot,H1,E,1,0,0,coldcge,0,0,
Hot.1.E,Hot,H1,E,3,0,0,coldcge,0,0,
Hot.1.E,Hot,H1,E,5,0,0,coldcge,0,0,
Hot.1.E,Hot,H1,E,7,0,0,coldcge,0,0,
Hot.1.E,Hot,H1,E,9,0,0,coldcge,0,0,
Hot.1.E,Hot,H1,E,11,0,0,coldcge,0,0,
Hot.1.E,Hot,H1,E,13,0,0,coldcge,0,0,
Hot.1.E,Hot,H1,E,15,0,0,coldcge,0,0,
Hot.1.E,Hot,H1,E,17,0,0,coldcge,0,0,
Hot.1.E,Hot,H1,E,19,0,0,coldcge,0,0,
Hot.1.E,Hot,H1,E,21,10,0,coldcge,10,0,100
Hot.1.E,Hot,H1,E,23,7,0,coldcge,17,0,100
Hot.1.E,Hot,H1,E,25,7,0,coldcge,24,0,100
Hot.1.E,Hot,H1,E,27,8,0,coldcge,32,0,100
Hot.1.E,Hot,H1,E,29,2,0,coldcge,34,0,100
Hot.1.E,Hot,H1,E,31,2,0,coldcge,36,0,100
Hot.1.E,Hot,H1,E,33,3,1,coldcge,39,1,97.5
Hot.1.E,Hot,H1,E,35,1,0,coldcge,40,1,97.5609756097561
Hot.1.E,Hot,H1,E,37,3,0,coldcge,43,1,97.7272727272727
Hot.1.E,Hot,H1,E,39,5,1,coldcge,48,2,96
Hot.1.E,Hot,H1,E,41,0,0,coldcge,48,2,96
Hot.1.E,Hot,H1,E,43,1,1,coldcge,49,3,94.2307692307692
Hot.1.E,Hot,H1,E,47,1,2,coldcge,50,5,90.9090909090909
Hot.1.E,Hot,H1,E,51,0,1,coldcge,50,6,89.2857142857143
Hot.2.A,Hot,H2,A,1,0,0,coldcge,0,0,
Hot.2.A,Hot,H2,A,3,0,0,coldcge,0,0,
Hot.2.A,Hot,H2,A,5,0,0,coldcge,0,0,
Hot.2.A,Hot,H2,A,7,0,0,coldcge,0,0,
Hot.2.A,Hot,H2,A,9,0,0,coldcge,0,0,
Hot.2.A,Hot,H2,A,11,0,0,coldcge,0,0,
Hot.2.A,Hot,H2,A,13,0,0,coldcge,0,0,
Hot.2.A,Hot,H2,A,15,0,0,coldcge,0,0,
Hot.2.A,Hot,H2,A,17,0,0,coldcge,0,0,
Hot.2.A,Hot,H2,A,19,0,0,coldcge,0,0,
Hot.2.A,Hot,H2,A,21,10,0,coldcge,10,0,100
Hot.2.A,Hot,H2,A,23,13,0,coldcge,23,0,100
Hot.2.A,Hot,H2,A,25,14,0,coldcge,37,0,100
Hot.2.A,Hot,H2,A,27,5,0,coldcge,42,0,100
Hot.2.A,Hot,H2,A,29,5,0,coldcge,47,0,100
Hot.2.A,Hot,H2,A,31,3,0,coldcge,50,0,100
Hot.2.A,Hot,H2,A,33,6,0,coldcge,56,0,100
Hot.2.A,Hot,H2,A,35,3,0,coldcge,59,0,100
Hot.2.A,Hot,H2,A,37,7,0,coldcge,66,0,100
Hot.2.A,Hot,H2,A,39,2,0,coldcge,68,0,100
Hot.2.A,Hot,H2,A,41,3,1,coldcge,71,1,98.6111111111111
Hot.2.A,Hot,H2,A,43,1,0,coldcge,72,1,98.6301369863014
Hot.2.A,Hot,H2,A,47,4,1,coldcge,76,2,97.4358974358974
Hot.2.A,Hot,H2,A,51,8,1,coldcge,84,3,96.551724137931
Hot.2.B,Hot,H2,B,1,0,0,coldcge,0,0,
Hot.2.B,Hot,H2,B,3,0,0,coldcge,0,0,
Hot.2.B,Hot,H2,B,5,0,0,coldcge,0,0,
Hot.2.B,Hot,H2,B,7,0,0,coldcge,0,0,
Hot.2.B,Hot,H2,B,9,0,0,coldcge,0,0,
Hot.2.B,Hot,H2,B,11,0,0,coldcge,0,0,
Hot.2.B,Hot,H2,B,13,0,0,coldcge,0,0,
Hot.2.B,Hot,H2,B,15,0,0,coldcge,0,0,
Hot.2.B,Hot,H2,B,17,0,0,coldcge,0,0,
Hot.2.B,Hot,H2,B,19,0,0,coldcge,0,0,
Hot.2.B,Hot,H2,B,21,11,0,coldcge,11,0,100
Hot.2.B,Hot,H2,B,23,15,0,coldcge,26,0,100
Hot.2.B,Hot,H2,B,25,11,0,coldcge,37,0,100
Hot.2.B,Hot,H2,B,27,7,0,coldcge,44,0,100
Hot.2.B,Hot,H2,B,29,2,0,coldcge,46,0,100
Hot.2.B,Hot,H2,B,31,2,0,coldcge,48,0,100
Hot.2.B,Hot,H2,B,33,4,0,coldcge,52,0,100
Hot.2.B,Hot,H2,B,35,4,0,coldcge,56,0,100
Hot.2.B,Hot,H2,B,37,6,0,coldcge,62,0,100
Hot.2.B,Hot,H2,B,39,5,0,coldcge,67,0,100
Hot.2.B,Hot,H2,B,41,5,1,coldcge,72,1,98.6301369863014
Hot.2.B,Hot,H2,B,43,5,1,coldcge,77,2,97.4683544303798
Hot.2.B,Hot,H2,B,47,1,3,coldcge,78,5,93.9759036144578
Hot.2.B,Hot,H2,B,51,1,2,coldcge,79,7,91.8604651162791
Hot.2.C,Hot,H2,C,1,0,0,coldcge,0,0,
Hot.2.C,Hot,H2,C,3,0,0,coldcge,0,0,
Hot.2.C,Hot,H2,C,5,0,0,coldcge,0,0,
Hot.2.C,Hot,H2,C,7,0,0,coldcge,0,0,
Hot.2.C,Hot,H2,C,9,0,0,coldcge,0,0,
Hot.2.C,Hot,H2,C,11,0,0,coldcge,0,0,
Hot.2.C,Hot,H2,C,13,0,0,coldcge,0,0,
Hot.2.C,Hot,H2,C,15,0,0,coldcge,0,0,
Hot.2.C,Hot,H2,C,17,0,0,coldcge,0,0,
Hot.2.C,Hot,H2,C,19,0,0,coldcge,0,0,
Hot.2.C,Hot,H2,C,21,13,0,coldcge,13,0,100
Hot.2.C,Hot,H2,C,23,12,0,coldcge,25,0,100
Hot.2.C,Hot,H2,C,25,9,0,coldcge,34,0,100
Hot.2.C,Hot,H2,C,27,6,0,coldcge,40,0,100
Hot.2.C,Hot,H2,C,29,3,0,coldcge,43,0,100
Hot.2.C,Hot,H2,C,31,4,0,coldcge,47,0,100
Hot.2.C,Hot,H2,C,33,3,0,coldcge,50,0,100
Hot.2.C,Hot,H2,C,35,3,0,coldcge,53,0,100
Hot.2.C,Hot,H2,C,37,9,0,coldcge,62,0,100
Hot.2.C,Hot,H2,C,39,14,1,coldcge,76,1,98.7012987012987
Hot.2.C,Hot,H2,C,41,5,1,coldcge,81,2,97.5903614457831
Hot.2.C,Hot,H2,C,43,3,2,coldcge,84,4,95.4545454545454
Hot.2.C,Hot,H2,C,47,2,5,coldcge,86,9,90.5263157894737
Hot.2.C,Hot,H2,C,51,1,3,coldcge,87,12,87.8787878787879
Hot.2.D,Hot,H2,D,1,0,0,coldcge,0,0,
Hot.2.D,Hot,H2,D,3,0,0,coldcge,0,0,
Hot.2.D,Hot,H2,D,5,0,0,coldcge,0,0,
Hot.2.D,Hot,H2,D,7,0,0,coldcge,0,0,
Hot.2.D,Hot,H2,D,9,0,0,coldcge,0,0,
Hot.2.D,Hot,H2,D,11,0,0,coldcge,0,0,
Hot.2.D,Hot,H2,D,13,0,0,coldcge,0,0,
Hot.2.D,Hot,H2,D,15,0,0,coldcge,0,0,
Hot.2.D,Hot,H2,D,17,0,0,coldcge,0,0,
Hot.2.D,Hot,H2,D,19,0,0,coldcge,0,0,
Hot.2.D,Hot,H2,D,21,8,0,coldcge,8,0,100
Hot.2.D,Hot,H2,D,23,19,0,coldcge,27,0,100
Hot.2.D,Hot,H2,D,25,11,0,coldcge,38,0,100
Hot.2.D,Hot,H2,D,27,4,1,coldcge,42,1,97.6744186046512
Hot.2.D,Hot,H2,D,29,9,0,coldcge,51,1,98.0769230769231
Hot.2.D,Hot,H2,D,31,7,0,coldcge,58,1,98.3050847457627
Hot.2.D,Hot,H2,D,33,2,0,coldcge,60,1,98.3606557377049
Hot.2.D,Hot,H2,D,35,7,0,coldcge,67,1,98.5294117647059
Hot.2.D,Hot,H2,D,37,6,2,coldcge,73,3,96.0526315789474
Hot.2.D,Hot,H2,D,39,3,0,coldcge,76,3,96.2025316455696
Hot.2.D,Hot,H2,D,41,5,1,coldcge,81,4,95.2941176470588
Hot.2.D,Hot,H2,D,43,1,0,coldcge,82,4,95.3488372093023
Hot.2.D,Hot,H2,D,47,7,2,coldcge,89,6,93.6842105263158
Hot.2.D,Hot,H2,D,51,0,5,coldcge,89,11,89
Hot.2.E,Hot,H2,E,1,0,0,coldcge,0,0,
Hot.2.E,Hot,H2,E,3,0,0,coldcge,0,0,
Hot.2.E,Hot,H2,E,5,0,0,coldcge,0,0,
Hot.2.E,Hot,H2,E,7,0,0,coldcge,0,0,
Hot.2.E,Hot,H2,E,9,0,0,coldcge,0,0,
Hot.2.E,Hot,H2,E,11,0,0,coldcge,0,0,
Hot.2.E,Hot,H2,E,13,0,0,coldcge,0,0,
Hot.2.E,Hot,H2,E,15,0,0,coldcge,0,0,
Hot.2.E,Hot,H2,E,17,0,0,coldcge,0,0,
Hot.2.E,Hot,H2,E,19,0,0,coldcge,0,0,
Hot.2.E,Hot,H2,E,21,11,0,coldcge,11,0,100
Hot.2.E,Hot,H2,E,23,19,0,coldcge,30,0,100
Hot.2.E,Hot,H2,E,25,7,0,coldcge,37,0,100
Hot.2.E,Hot,H2,E,27,10,0,coldcge,47,0,100
Hot.2.E,Hot,H2,E,29,2,0,coldcge,49,0,100
Hot.2.E,Hot,H2,E,31,6,0,coldcge,55,0,100
Hot.2.E,Hot,H2,E,33,2,0,coldcge,57,0,100
Hot.2.E,Hot,H2,E,35,5,0,coldcge,62,0,100
Hot.2.E,Hot,H2,E,37,3,0,coldcge,65,0,100
Hot.2.E,Hot,H2,E,39,8,1,coldcge,73,1,98.6486486486486
Hot.2.E,Hot,H2,E,41,7,1,coldcge,80,2,97.5609756097561
Hot.2.E,Hot,H2,E,43,3,0,coldcge,83,2,97.6470588235294
Hot.2.E,Hot,H2,E,47,1,0,coldcge,84,2,97.6744186046512
Hot.2.E,Hot,H2,E,51,3,2,coldcge,87,4,95.6043956043956
Hot.3.A,Hot,H3,A,1,0,0,coldcge,0,0,
Hot.3.A,Hot,H3,A,3,0,0,coldcge,0,0,
Hot.3.A,Hot,H3,A,5,0,0,coldcge,0,0,
Hot.3.A,Hot,H3,A,7,0,0,coldcge,0,0,
Hot.3.A,Hot,H3,A,9,0,0,coldcge,0,0,
Hot.3.A,Hot,H3,A,11,0,0,coldcge,0,0,
Hot.3.A,Hot,H3,A,13,0,0,coldcge,0,0,
Hot.3.A,Hot,H3,A,15,0,0,coldcge,0,0,
Hot.3.A,Hot,H3,A,17,0,0,coldcge,0,0,
Hot.3.A,Hot,H3,A,19,0,0,coldcge,0,0,
Hot.3.A,Hot,H3,A,21,15,0,coldcge,15,0,100
Hot.3.A,Hot,H3,A,23,12,0,coldcge,27,0,100
Hot.3.A,Hot,H3,A,25,7,0,coldcge,34,0,100
Hot.3.A,Hot,H3,A,27,3,0,coldcge,37,0,100
Hot.3.A,Hot,H3,A,29,12,0,coldcge,49,0,100
Hot.3.A,Hot,H3,A,31,2,0,coldcge,51,0,100
Hot.3.A,Hot,H3,A,33,3,0,coldcge,54,0,100
Hot.3.A,Hot,H3,A,35,2,0,coldcge,56,0,100
Hot.3.A,Hot,H3,A,37,5,0,coldcge,61,0,100
Hot.3.A,Hot,H3,A,39,3,1,coldcge,64,1,98.4615384615385
Hot.3.A,Hot,H3,A,41,6,1,coldcge,70,2,97.2222222222222
Hot.3.A,Hot,H3,A,43,2,0,coldcge,72,2,97.2972972972973
Hot.3.A,Hot,H3,A,47,2,1,coldcge,74,3,96.1038961038961
Hot.3.A,Hot,H3,A,51,4,0,coldcge,78,3,96.2962962962963
Hot.3.B,Hot,H3,B,1,0,0,coldcge,0,0,
Hot.3.B,Hot,H3,B,3,0,0,coldcge,0,0,
Hot.3.B,Hot,H3,B,5,0,0,coldcge,0,0,
Hot.3.B,Hot,H3,B,7,0,0,coldcge,0,0,
Hot.3.B,Hot,H3,B,9,0,0,coldcge,0,0,
Hot.3.B,Hot,H3,B,11,0,0,coldcge,0,0,
Hot.3.B,Hot,H3,B,13,0,0,coldcge,0,0,
Hot.3.B,Hot,H3,B,15,0,0,coldcge,0,0,
Hot.3.B,Hot,H3,B,17,0,0,coldcge,0,0,
Hot.3.B,Hot,H3,B,19,0,0,coldcge,0,0,
Hot.3.B,Hot,H3,B,21,14,0,coldcge,14,0,100
Hot.3.B,Hot,H3,B,23,17,0,coldcge,31,0,100
Hot.3.B,Hot,H3,B,25,8,0,coldcge,39,0,100
Hot.3.B,Hot,H3,B,27,3,0,coldcge,42,0,100
Hot.3.B,Hot,H3,B,29,2,0,coldcge,44,0,100
Hot.3.B,Hot,H3,B,31,2,0,coldcge,46,0,100
Hot.3.B,Hot,H3,B,33,3,0,coldcge,49,0,100
Hot.3.B,Hot,H3,B,35,2,2,coldcge,51,2,96.2264150943396
Hot.3.B,Hot,H3,B,37,3,0,coldcge,54,2,96.4285714285714
Hot.3.B,Hot,H3,B,39,3,1,coldcge,57,3,95
Hot.3.B,Hot,H3,B,41,3,0,coldcge,60,3,95.2380952380952
Hot.3.B,Hot,H3,B,43,1,0,coldcge,61,3,95.3125
Hot.3.B,Hot,H3,B,47,5,2,coldcge,66,5,92.9577464788732
Hot.3.B,Hot,H3,B,51,4,1,coldcge,70,6,92.1052631578947
Hot.3.C,Hot,H3,C,1,0,0,coldcge,0,0,
Hot.3.C,Hot,H3,C,3,0,0,coldcge,0,0,
Hot.3.C,Hot,H3,C,5,0,0,coldcge,0,0,
Hot.3.C,Hot,H3,C,7,0,0,coldcge,0,0,
Hot.3.C,Hot,H3,C,9,0,0,coldcge,0,0,
Hot.3.C,Hot,H3,C,11,0,0,coldcge,0,0,
Hot.3.C,Hot,H3,C,13,0,0,coldcge,0,0,
Hot.3.C,Hot,H3,C,15,0,0,coldcge,0,0,
Hot.3.C,Hot,H3,C,17,0,0,coldcge,0,0,
Hot.3.C,Hot,H3,C,19,1,0,coldcge,1,0,100
Hot.3.C,Hot,H3,C,21,6,0,coldcge,7,0,100
Hot.3.C,Hot,H3,C,23,14,0,coldcge,21,0,100
Hot.3.C,Hot,H3,C,25,13,0,coldcge,34,0,100
Hot.3.C,Hot,H3,C,27,8,0,coldcge,42,0,100
Hot.3.C,Hot,H3,C,29,1,0,coldcge,43,0,100
Hot.3.C,Hot,H3,C,31,5,0,coldcge,48,0,100
Hot.3.C,Hot,H3,C,33,6,0,coldcge,54,0,100
Hot.3.C,Hot,H3,C,35,9,0,coldcge,63,0,100
Hot.3.C,Hot,H3,C,37,5,0,coldcge,68,0,100
Hot.3.C,Hot,H3,C,39,5,0,coldcge,73,0,100
Hot.3.C,Hot,H3,C,41,7,0,coldcge,80,0,100
Hot.3.C,Hot,H3,C,43,2,1,coldcge,82,1,98.7951807228916
Hot.3.C,Hot,H3,C,47,5,1,coldcge,87,2,97.752808988764
Hot.3.C,Hot,H3,C,51,2,1,coldcge,89,3,96.7391304347826
Hot.3.D,Hot,H3,D,1,0,0,coldcge,0,0,
Hot.3.D,Hot,H3,D,3,0,0,coldcge,0,0,
Hot.3.D,Hot,H3,D,5,0,0,coldcge,0,0,
Hot.3.D,Hot,H3,D,7,0,0,coldcge,0,0,
Hot.3.D,Hot,H3,D,9,0,0,coldcge,0,0,
Hot.3.D,Hot,H3,D,11,0,0,coldcge,0,0,
Hot.3.D,Hot,H3,D,13,0,0,coldcge,0,0,
Hot.3.D,Hot,H3,D,15,0,0,coldcge,0,0,
Hot.3.D,Hot,H3,D,17,0,0,coldcge,0,0,
Hot.3.D,Hot,H3,D,19,0,0,coldcge,0,0,
Hot.3.D,Hot,H3,D,21,13,0,coldcge,13,0,100
Hot.3.D,Hot,H3,D,23,15,0,coldcge,28,0,100
Hot.3.D,Hot,H3,D,25,7,0,coldcge,35,0,100
Hot.3.D,Hot,H3,D,27,6,0,coldcge,41,0,100
Hot.3.D,Hot,H3,D,29,13,0,coldcge,54,0,100
Hot.3.D,Hot,H3,D,31,6,0,coldcge,60,0,100
Hot.3.D,Hot,H3,D,33,6,0,coldcge,66,0,100
Hot.3.D,Hot,H3,D,35,2,2,coldcge,68,2,97.1428571428572
Hot.3.D,Hot,H3,D,37,0,1,coldcge,68,3,95.7746478873239
Hot.3.D,Hot,H3,D,39,3,2,coldcge,71,5,93.421052631579
Hot.3.D,Hot,H3,D,41,0,0,coldcge,71,5,93.421052631579
Hot.3.D,Hot,H3,D,43,0,0,coldcge,71,5,93.421052631579
Hot.3.D,Hot,H3,D,47,0,1,coldcge,71,6,92.2077922077922
Hot.3.D,Hot,H3,D,51,0,7,coldcge,71,13,84.5238095238095
Hot.3.E,Hot,H3,E,1,0,0,coldcge,0,0,
Hot.3.E,Hot,H3,E,3,0,0,coldcge,0,0,
Hot.3.E,Hot,H3,E,5,0,0,coldcge,0,0,
Hot.3.E,Hot,H3,E,7,0,0,coldcge,0,0,
Hot.3.E,Hot,H3,E,9,0,0,coldcge,0,0,
Hot.3.E,Hot,H3,E,11,0,0,coldcge,0,0,
Hot.3.E,Hot,H3,E,13,0,0,coldcge,0,0,
Hot.3.E,Hot,H3,E,15,0,0,coldcge,0,0,
Hot.3.E,Hot,H3,E,17,0,0,coldcge,0,0,
Hot.3.E,Hot,H3,E,19,0,0,coldcge,0,0,
Hot.3.E,Hot,H3,E,21,10,0,coldcge,10,0,100
Hot.3.E,Hot,H3,E,23,17,0,coldcge,27,0,100
Hot.3.E,Hot,H3,E,25,4,0,coldcge,31,0,100
Hot.3.E,Hot,H3,E,27,1,0,coldcge,32,0,100
Hot.3.E,Hot,H3,E,29,4,0,coldcge,36,0,100
Hot.3.E,Hot,H3,E,31,5,0,coldcge,41,0,100
Hot.3.E,Hot,H3,E,33,8,0,coldcge,49,0,100
Hot.3.E,Hot,H3,E,35,4,4,coldcge,53,4,92.9824561403509
Hot.3.E,Hot,H3,E,37,7,0,coldcge,60,4,93.75
Hot.3.E,Hot,H3,E,39,2,1,coldcge,62,5,92.5373134328358
Hot.3.E,Hot,H3,E,41,1,1,coldcge,63,6,91.304347826087
Hot.3.E,Hot,H3,E,43,1,1,coldcge,64,7,90.1408450704225
Hot.3.E,Hot,H3,E,47,1,1,coldcge,65,8,89.041095890411
Hot.3.E,Hot,H3,E,51,1,2,coldcge,66,10,86.8421052631579
Hot.4.A,Hot,H4,A,1,0,0,coldcge,0,0,
Hot.4.A,Hot,H4,A,3,0,0,coldcge,0,0,
Hot.4.A,Hot,H4,A,5,0,0,coldcge,0,0,
Hot.4.A,Hot,H4,A,7,0,0,coldcge,0,0,
Hot.4.A,Hot,H4,A,9,0,0,coldcge,0,0,
Hot.4.A,Hot,H4,A,11,0,0,coldcge,0,0,
Hot.4.A,Hot,H4,A,13,0,0,coldcge,0,0,
Hot.4.A,Hot,H4,A,15,0,0,coldcge,0,0,
Hot.4.A,Hot,H4,A,17,0,0,coldcge,0,0,
Hot.4.A,Hot,H4,A,19,0,0,coldcge,0,0,
Hot.4.A,Hot,H4,A,21,19,0,coldcge,19,0,100
Hot.4.A,Hot,H4,A,23,15,0,coldcge,34,0,100
Hot.4.A,Hot,H4,A,25,4,0,coldcge,38,0,100
Hot.4.A,Hot,H4,A,27,8,0,coldcge,46,0,100
Hot.4.A,Hot,H4,A,29,11,0,coldcge,57,0,100
Hot.4.A,Hot,H4,A,31,7,0,coldcge,64,0,100
Hot.4.A,Hot,H4,A,33,6,1,coldcge,70,1,98.5915492957746
Hot.4.A,Hot,H4,A,35,8,0,coldcge,78,1,98.7341772151899
Hot.4.A,Hot,H4,A,37,6,1,coldcge,84,2,97.6744186046512
Hot.4.A,Hot,H4,A,39,2,0,coldcge,86,2,97.7272727272727
Hot.4.A,Hot,H4,A,41,0,0,coldcge,86,2,97.7272727272727
Hot.4.A,Hot,H4,A,43,0,1,coldcge,86,3,96.6292134831461
Hot.4.A,Hot,H4,A,47,0,2,coldcge,86,5,94.5054945054945
Hot.4.A,Hot,H4,A,51,0,3,coldcge,86,8,91.4893617021277
Hot.4.B,Hot,H4,B,1,0,0,coldcge,0,0,
Hot.4.B,Hot,H4,B,3,0,0,coldcge,0,0,
Hot.4.B,Hot,H4,B,5,0,0,coldcge,0,0,
Hot.4.B,Hot,H4,B,7,0,0,coldcge,0,0,
Hot.4.B,Hot,H4,B,9,0,0,coldcge,0,0,
Hot.4.B,Hot,H4,B,11,0,0,coldcge,0,0,
Hot.4.B,Hot,H4,B,13,0,0,coldcge,0,0,
Hot.4.B,Hot,H4,B,15,0,0,coldcge,0,0,
Hot.4.B,Hot,H4,B,17,0,0,coldcge,0,0,
Hot.4.B,Hot,H4,B,19,0,0,coldcge,0,0,
Hot.4.B,Hot,H4,B,21,8,0,coldcge,8,0,100
Hot.4.B,Hot,H4,B,23,12,0,coldcge,20,0,100
Hot.4.B,Hot,H4,B,25,4,0,coldcge,24,0,100
Hot.4.B,Hot,H4,B,27,7,0,coldcge,31,0,100
Hot.4.B,Hot,H4,B,29,9,0,coldcge,40,0,100
Hot.4.B,Hot,H4,B,31,9,0,coldcge,49,0,100
Hot.4.B,Hot,H4,B,33,7,0,coldcge,56,0,100
Hot.4.B,Hot,H4,B,35,2,0,coldcge,58,0,100
Hot.4.B,Hot,H4,B,37,5,1,coldcge,63,1,98.4375
Hot.4.B,Hot,H4,B,39,5,0,coldcge,68,1,98.5507246376812
Hot.4.B,Hot,H4,B,41,2,0,coldcge,70,1,98.5915492957746
Hot.4.B,Hot,H4,B,43,0,1,coldcge,70,2,97.2222222222222
Hot.4.B,Hot,H4,B,47,2,4,coldcge,72,6,92.3076923076923
Hot.4.B,Hot,H4,B,51,1,3,coldcge,73,9,89.0243902439025
Hot.4.C,Hot,H4,C,1,0,0,coldcge,0,0,
Hot.4.C,Hot,H4,C,3,0,0,coldcge,0,0,
Hot.4.C,Hot,H4,C,5,0,0,coldcge,0,0,
Hot.4.C,Hot,H4,C,7,0,0,coldcge,0,0,
Hot.4.C,Hot,H4,C,9,0,0,coldcge,0,0,
Hot.4.C,Hot,H4,C,11,0,0,coldcge,0,0,
Hot.4.C,Hot,H4,C,13,0,0,coldcge,0,0,
Hot.4.C,Hot,H4,C,15,0,0,coldcge,0,0,
Hot.4.C,Hot,H4,C,17,0,0,coldcge,0,0,
Hot.4.C,Hot,H4,C,19,0,0,coldcge,0,0,
Hot.4.C,Hot,H4,C,21,15,0,coldcge,15,0,100
Hot.4.C,Hot,H4,C,23,10,0,coldcge,25,0,100
Hot.4.C,Hot,H4,C,25,7,0,coldcge,32,0,100
Hot.4.C,Hot,H4,C,27,2,0,coldcge,34,0,100
Hot.4.C,Hot,H4,C,29,4,0,coldcge,38,0,100
Hot.4.C,Hot,H4,C,31,3,0,coldcge,41,0,100
Hot.4.C,Hot,H4,C,33,5,0,coldcge,46,0,100
Hot.4.C,Hot,H4,C,35,6,2,coldcge,52,2,96.2962962962963
Hot.4.C,Hot,H4,C,37,7,0,coldcge,59,2,96.7213114754098
Hot.4.C,Hot,H4,C,39,7,2,coldcge,66,4,94.2857142857143
Hot.4.C,Hot,H4,C,41,7,1,coldcge,73,5,93.5897435897436
Hot.4.C,Hot,H4,C,43,0,0,coldcge,73,5,93.5897435897436
Hot.4.C,Hot,H4,C,47,1,1,coldcge,74,6,92.5
Hot.4.C,Hot,H4,C,51,0,1,coldcge,74,7,91.358024691358
Hot.4.D,Hot,H4,D,1,0,0,coldcge,0,0,
Hot.4.D,Hot,H4,D,3,0,0,coldcge,0,0,
Hot.4.D,Hot,H4,D,5,0,0,coldcge,0,0,
Hot.4.D,Hot,H4,D,7,0,0,coldcge,0,0,
Hot.4.D,Hot,H4,D,9,0,0,coldcge,0,0,
Hot.4.D,Hot,H4,D,11,0,0,coldcge,0,0,
Hot.4.D,Hot,H4,D,13,0,0,coldcge,0,0,
Hot.4.D,Hot,H4,D,15,0,0,coldcge,0,0,
Hot.4.D,Hot,H4,D,17,0,0,coldcge,0,0,
Hot.4.D,Hot,H4,D,19,0,0,coldcge,0,0,
Hot.4.D,Hot,H4,D,21,13,0,coldcge,13,0,100
Hot.4.D,Hot,H4,D,23,9,0,coldcge,22,0,100
Hot.4.D,Hot,H4,D,25,2,0,coldcge,24,0,100
