FLY_GENE1	FLY_GENE2	REFERENCE	DATE_LAST_UPDATED	DATA_VERSION	REFERENCEURL	SYMBOL_BD	SYMBOL_AD	INTERACTION_TYPE	INTERACTION_DETECT_METHODS
FBgn0001108	FBgn0038788	FBrf0221747	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0221747	DCTN1-p150	Sirt2	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0001108	FBgn0262061	FBrf0209456	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0209456	DCTN1-p150	EG162	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0001108	FBgn0262064	FBrf0209456	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0209456	DCTN1-p150	EG165	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0001108	FBgn0003654	"FBrf0155472, FBrf0134753, FBrf0180149"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0155472, FBrf0134753, FBrf0180149"	DCTN1-p150	sw	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0001108	FBgn0262069	FBrf0209456	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0209456	DCTN1-p150	EG79	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0001108	FBgn0263240	FBrf0221747	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0221747	DCTN1-p150	Coop	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0002121	FBgn0261854	"FBrf0208055, FBrf0218950, FBrf0167767, FBrf0191245, FBrf0167767"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0208055, FBrf0218950, FBrf0167767, FBrf0191245, FBrf0167767"	l(2)gl	aPKC	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0002121	FBgn0262656	FBrf0210873	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0210873	l(2)gl	Myc	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0002121	FBgn0264959	FBrf0223021	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0223021	l(2)gl	Src42A	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0002121	FBgn0015903	FBrf0173064	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0173064	l(2)gl	apt	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0002121	FBgn0002973	"FBrf0218950, FBrf0206088, FBrf0132417, FBrf0206088"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0218950, FBrf0206088, FBrf0132417, FBrf0206088"	l(2)gl	numb	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0002121	FBgn0004177	FBrf0209035	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0209035	l(2)gl	mts	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0002121	FBgn0000163	"FBrf0206088, FBrf0206088"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0206088, FBrf0206088"	l(2)gl	baz	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0002121	FBgn0002973	"FBrf0218950, FBrf0206088, FBrf0132417, FBrf0206088"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0218950, FBrf0206088, FBrf0132417, FBrf0206088"	l(2)gl	numb	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0002121	FBgn0016917	"FBrf0233362, FBrf0233362"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0233362, FBrf0233362"	l(2)gl	Stat92E	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0002121	FBgn0034641	FBrf0211298	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0211298	l(2)gl	mahj	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0002121	FBgn0262733	FBrf0223021	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0223021	l(2)gl	Src64B	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0002121	FBgn0016917	"FBrf0233362, FBrf0233362"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0233362, FBrf0233362"	l(2)gl	Stat92E	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0002121	FBgn0000163	"FBrf0206088, FBrf0206088"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0206088, FBrf0206088"	l(2)gl	baz	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0002121	FBgn0041100	FBrf0222476	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0222476	l(2)gl	park	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0002121	FBgn0054010	FBrf0236100	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0236100	l(2)gl	Glyat	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0002121	FBgn0013718	FBrf0187226	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0187226	l(2)gl	nuf	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0002121	FBgn0003118	FBrf0173064	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0173064	l(2)gl	pnt	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0002121	FBgn0243512	"FBrf0211298, FBrf0223021"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0211298, FBrf0223021"	l(2)gl	puc	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0002121	FBgn0259212	FBrf0236136	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0236136	l(2)gl	cno	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0002121	FBgn0261854	"FBrf0208055, FBrf0218950, FBrf0167767, FBrf0191245, FBrf0167767"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0208055, FBrf0218950, FBrf0167767, FBrf0191245, FBrf0167767"	l(2)gl	aPKC	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0002121	FBgn0041191	FBrf0209596	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0209596	l(2)gl	Rheb	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0002121	FBgn0284221	FBrf0173064	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0173064	l(2)gl	Sema5c	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0002175	FBgn0004049	"FBrf0234100, FBrf0234100"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0234100, FBrf0234100"	chem	yrt	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0002175	FBgn0259685	"FBrf0234100, FBrf0234100"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0234100, FBrf0234100"	chem	crb	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0002175	FBgn0259685	"FBrf0234100, FBrf0234100"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0234100, FBrf0234100"	chem	crb	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0002175	FBgn0010434	FBrf0234100	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0234100	chem	cora	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0002175	FBgn0004049	"FBrf0234100, FBrf0234100"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0234100, FBrf0234100"	chem	yrt	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0002284	FBgn0086134	FBrf0194466	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0194466	Prosβ6	Prosα2	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0002284	FBgn0023174	FBrf0152383	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0152383	Prosβ6	Prosβ2	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0002284	FBgn0002973	FBrf0184155	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0184155	Prosβ6	numb	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0002284	FBgn0001169	FBrf0111484	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0111484	Prosβ6	H	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0002306	FBgn0004370	FBrf0221841	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0221841	sas	Ptp10D	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0002306	FBgn0014007	FBrf0221841	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0221841	sas	Ptp69D	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0002412	FBgn0005199	unattributed	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/unattributed	l(3)a	l(3)ac	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0002413	FBgn0001085	FBrf0191849	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0191849	dco	fz	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0002413	FBgn0003068	"FBrf0131392, FBrf0226414"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0131392, FBrf0226414"	dco	per	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0002413	FBgn0011739	"FBrf0208432, FBrf0212931"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0208432, FBrf0212931"	dco	wts	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0002413	FBgn0011642	FBrf0213900	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0213900	dco	Zyx	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0002413	FBgn0262029	FBrf0193283	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0193283	dco	d	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0002413	FBgn0003090	FBrf0191945	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0191945	dco	pk	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0259481	"FBrf0199094, FBrf0199094"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0199094, FBrf0199094"	pbl	Mob2	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0003218	"FBrf0199094, FBrf0199094"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0199094, FBrf0199094"	pbl	rdgB	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0031645	FBrf0199094	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0199094	pbl	CG3036	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0027889	FBrf0199094	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0199094	pbl	ball	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0015625	"FBrf0158812, FBrf0158812"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0158812, FBrf0158812"	pbl	CycB3	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0017590	FBrf0199094	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0199094	pbl	klg	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0014020	"FBrf0158812, FBrf0111464, FBrf0111464, FBrf0199094, FBrf0206776, FBrf0219752, FBrf0180157"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0158812, FBrf0111464, FBrf0111464, FBrf0199094, FBrf0206776, FBrf0219752, FBrf0180157"	pbl	Rho1	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0029155	FBrf0199094	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0199094	pbl	Men-b	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0016696	FBrf0199094	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0199094	pbl	Pitslre	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0038504	FBrf0199094	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0199094	pbl	Sur-8	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0036690	FBrf0199094	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0199094	pbl	Ilp8	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0023083	"FBrf0199094, FBrf0199094"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0199094, FBrf0199094"	pbl	fray	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0031885	FBrf0199094	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0199094	pbl	Mnn1	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0036053	FBrf0199094	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0199094	pbl	iPLA2-VIA	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0264895	FBrf0199094	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0199094	pbl	RapGAP1	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0020386	"FBrf0199094, FBrf0199094"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0199094, FBrf0199094"	pbl	Pdk1	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0260049	FBrf0199094	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0199094	pbl	flr	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0036980	FBrf0199094	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0199094	pbl	RhoBTB	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0003870	FBrf0199094	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0199094	pbl	ttk	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0037705	FBrf0199094	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0199094	pbl	mura	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0260635	"FBrf0199094, FBrf0199094"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0199094, FBrf0199094"	pbl	Diap1	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0005536	"FBrf0199094, FBrf0199094"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0199094, FBrf0199094"	pbl	Mbs	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0014011	"FBrf0199094, FBrf0206776, FBrf0199094"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0199094, FBrf0206776, FBrf0199094"	pbl	Rac2	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0022936	"FBrf0199094, FBrf0199094"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0199094, FBrf0199094"	pbl	CycH	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0266579	FBrf0199094	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0199094	pbl	tau	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0261278	FBrf0199094	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0199094	pbl	grp	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0029881	FBrf0199094	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0199094	pbl	pigs	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0265935	FBrf0199094	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0199094	pbl	coro	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0026181	FBrf0158812	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0158812	pbl	Rok	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0004179	"FBrf0199094, FBrf0199094"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0199094, FBrf0199094"	pbl	Csp	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0000395	FBrf0199094	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0199094	pbl	cv-2	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0261985	FBrf0199094	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0199094	pbl	Ptpmeg	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0010333	"FBrf0206776, FBrf0206776, FBrf0219752"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0206776, FBrf0206776, FBrf0219752"	pbl	Rac1	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0003525	"FBrf0199094, FBrf0199094, FBrf0179437"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0199094, FBrf0199094, FBrf0179437"	pbl	stg	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0028978	FBrf0199094	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0199094	pbl	trbl	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0000147	FBrf0199094	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0199094	pbl	aurA	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0003326	"FBrf0199094, FBrf0199094"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0199094, FBrf0199094"	pbl	sca	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0262733	FBrf0199094	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0199094	pbl	Src64B	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0024432	"FBrf0199094, FBrf0199094"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0199094, FBrf0199094"	pbl	Dlc90F	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0004368	FBrf0199094	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0199094	pbl	Ptp4E	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003041	FBgn0010389	FBrf0179437	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0179437	pbl	htl	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0266671	FBrf0226906	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0226906	Ras85D	Sec6	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0016640	FBrf0087493	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0087493	Ras85D	ER2-4	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0003256	"FBrf0077257, FBrf0131405, FBrf0087493, FBrf0100097, FBrf0125429, FBrf0224477, FBrf0214698, FBrf0125429, FBrf0155813, FBrf0135730, FBrf0212064, FBrf0089778"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0077257, FBrf0131405, FBrf0087493, FBrf0100097, FBrf0125429, FBrf0224477, FBrf0214698, FBrf0125429, FBrf0155813, FBrf0135730, FBrf0212064, FBrf0089778"	Ras85D	rl	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0041180	FBrf0216513	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0216513	Ras85D	Tep4	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0013983	FBrf0218473	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0218473	Ras85D	imd	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0026376	FBrf0155960	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0155960	Ras85D	Rgl	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0016646	FBrf0087493	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0087493	Ras85D	ER3-4	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0086361	"FBrf0131405, FBrf0190087"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0131405, FBrf0190087"	Ras85D	alph	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0000229	"FBrf0194142, FBrf0209242, FBrf0218473"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0194142, FBrf0209242, FBrf0218473"	Ras85D	bsk	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0022724	"FBrf0132410, FBrf0132410"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0132410, FBrf0132410"	Ras85D	Taf8	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0261885	"FBrf0208056, FBrf0208056"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0208056, FBrf0208056"	Ras85D	osa	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0050476	FBrf0190559	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0190559	Ras85D	ave	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0003984	FBrf0105339	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0105339	Ras85D	vn	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0016977	"FBrf0129761, FBrf0125429, FBrf0125429"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0129761, FBrf0125429, FBrf0125429"	Ras85D	spen	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0261278	FBrf0179402	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0179402	Ras85D	grp	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0002736	FBrf0212064	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0212064	Ras85D	mago	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0000320	"FBrf0125429, FBrf0125429"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0125429, FBrf0125429"	Ras85D	eya	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0262117	FBrf0216513	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0216513	Ras85D	IntS3	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0000560	FBrf0093501	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0093501	Ras85D	eg	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0015000	"FBrf0086035, FBrf0087493"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0086035, FBrf0087493"	Ras85D	βggt-I	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0033378	FBrf0212064	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0212064	Ras85D	tsu	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0010417	"FBrf0087493, FBrf0138495, FBrf0091161"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0087493, FBrf0138495, FBrf0091161"	Ras85D	Taf6	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0043884	"FBrf0141508, FBrf0141508"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0141508, FBrf0141508"	Ras85D	mask	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0266674	FBrf0226906	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0226906	Ras85D	Sec15	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0036846	FBrf0131317	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0131317	Ras85D	MESR6	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0262866	"FBrf0194603, FBrf0194603"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0194603, FBrf0194603"	Ras85D	S6kII	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0261119	FBrf0224477	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0224477	Ras85D	Prp19	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0002121	"FBrf0235980, FBrf0168030, FBrf0235868"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0235980, FBrf0168030, FBrf0235868"	Ras85D	l(2)gl	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0001624	"FBrf0168030, FBrf0216281"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0168030, FBrf0216281"	Ras85D	dlg1	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0041111	"FBrf0125429, FBrf0134581, FBrf0134581"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0125429, FBrf0134581, FBrf0134581"	Ras85D	lilli	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0039734	FBrf0226906	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0226906	Ras85D	Tace	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0035025	FBrf0216513	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0216513	Ras85D	uri	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0010280	"FBrf0091161, FBrf0125429, FBrf0087493"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0091161, FBrf0125429, FBrf0087493"	Ras85D	Taf4	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0243512	"FBrf0194142, FBrf0223021"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0194142, FBrf0223021"	Ras85D	puc	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0015922	FBrf0127348	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0127348	Ras85D	cln	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0003205	FBgn0042085	"FBrf0211845, FBrf0211845"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0211845, FBrf0211845"	Ras85D	Bap170	enhanceable	psi-mi:MI0208(genetic interaction)
